,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
177,1,1,0,0,0.09722222222222221,1,0,1,0,0,0,0,0,0,0.5791044776119404,0.05594276482806372,1,0,1,0,1,0,0,1,0,0,0
178,1,0,1,1,0.20833333333333331,1,1,0,1,1,0,1,1,1,0.8666666666666668,0.17775790445418882,0,0,1,0,1,0,0,1,0,0,0
179,0,0,1,0,0.8472222222222222,1,0,0,0,0,0,0,0,1,0.022885572139303482,0.142303254096469,0,0,0,1,0,1,0,0,1,0,0
180,1,0,0,0,0.013888888888888888,0,0,0,1,0,0,0,0,0,0.1164179104477612,0.0012866374336487423,1,1,0,0,1,0,0,1,0,0,0
181,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2691542288557214,0.003057927532887145,0,1,0,0,1,0,0,0,0,0,1
182,0,0,0,0,0.1111111111111111,1,1,0,0,0,0,0,1,0,0.6592039800995025,0.07429609969997694,1,0,1,0,1,0,0,1,0,0,0
183,0,0,1,1,0.4583333333333333,1,0,1,0,1,0,1,1,0,0.5621890547263683,0.2809254558042927,0,1,0,0,0,1,0,0,1,0,0
184,1,0,0,0,0.18055555555555555,1,0,0,1,1,0,0,0,1,0.6069651741293534,0.12610777752134783,1,0,1,0,1,0,0,0,0,1,0
185,1,0,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.06517412935323384,0.0006923609508423723,1,1,0,0,1,0,0,0,0,1,0
186,0,0,0,0,0.2777777777777778,1,0,0,1,0,0,0,0,1,0.33383084577114425,0.11597622894068778,0,1,0,0,1,0,0,0,0,0,1
187,0,0,0,0,0.041666666666666664,0,0,0,0,0,1,0,0,0,0.1208955223880597,0.007310177705977386,0,1,0,0,1,0,0,0,0,1,0
188,1,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,0,0.013930348258706458,0.02607892914839604,0,0,0,1,0,1,0,0,0,1,0
189,1,0,1,0,0.5555555555555556,1,1,0,1,0,0,0,0,0,0.3815920398009951,0.2723632587122087,0,1,0,0,1,0,0,0,1,0,0
190,0,0,1,1,0.5972222222222222,1,1,1,0,0,1,0,1,1,0.5338308457711445,0.3640145395799677,0,1,0,0,0,1,0,0,1,0,0
191,0,0,1,0,0.08333333333333333,1,0,0,1,1,0,0,1,1,0.7238805970149255,0.059104546503577216,1,0,1,0,1,0,0,0,0,1,0
192,1,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,0.01492537313432835,0.15654281098546047,0,0,0,1,0,0,1,1,0,0,0
193,1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.9099502487562191,0.9358989153011773,0,0,1,0,0,0,1,0,1,0,0
194,0,0,1,1,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.01044776119402985,0.1354604200323102,0,0,0,1,0,0,1,0,1,0,0
195,1,0,1,0,0.2777777777777778,1,0,1,1,0,1,1,0,1,0.7791044776119405,0.2172686360489269,0,0,1,0,1,0,0,0,0,1,0
196,0,0,1,1,0.3333333333333333,1,1,0,0,0,0,0,0,1,0.0582089552238806,0.06561273944149551,0,0,0,1,0,0,1,1,0,0,0
197,0,0,0,0,0.8194444444444444,1,1,0,1,1,1,1,1,1,0.9263681592039802,0.7501673205631205,0,0,1,0,1,0,0,0,0,1,0
198,0,0,1,1,1.0,1,1,0,1,1,1,1,1,1,0.9353233830845774,0.9257846757442882,0,0,1,0,0,0,1,1,0,0,0
199,0,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.02487562189054727,0.0002250173090237707,0,0,0,1,1,0,0,0,0,0,1
200,1,0,1,0,0.375,1,0,1,0,0,1,1,1,1,0.8323383084577117,0.3072178629125318,0,0,1,0,0,1,0,0,1,0,0
201,1,0,0,0,0.19444444444444442,1,0,0,1,0,1,0,0,1,0.6149253731343284,0.12618278329102242,0,0,1,0,1,0,0,0,1,0,0
202,0,0,1,1,0.986111111111111,1,1,1,0,1,0,1,1,0,0.8686567164179105,0.8523771059312257,0,0,1,0,0,0,1,0,0,1,0
203,0,0,0,1,0.18055555555555555,1,0,0,0,0,0,1,0,1,0.5975124378109453,0.11714170320793911,0,0,1,0,1,0,0,0,1,0,0
204,0,0,0,0,0.611111111111111,1,0,0,0,0,0,0,0,0,0.5034825870646766,0.3392741749365336,0,0,1,0,1,0,0,0,1,0,0
205,1,0,0,0,0.4583333333333333,1,0,0,1,0,1,0,0,1,0.6139303482587066,0.3076448188322179,0,0,1,0,0,1,0,1,0,0,0
206,0,0,1,1,1.0,0,0,1,1,1,1,0,1,1,0.3701492537313434,0.48008308331410116,0,1,0,0,0,0,1,0,1,0,0
207,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,0,0.6134328358208957,0.007050542349411495,1,0,1,0,1,0,0,0,0,1,0
208,1,0,0,0,0.2638888888888889,1,0,1,0,1,1,1,1,1,0.8791044776119404,0.22105354258019855,1,0,1,0,1,0,0,0,0,1,0
209,0,0,1,0,0.8888888888888888,1,0,0,1,1,1,1,1,1,0.8378109452736321,0.7656704361873993,0,0,1,0,0,1,0,0,1,0,0
210,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.27611940298507465,0.00758135241172398,1,1,0,0,1,0,0,0,1,0,0
211,1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06965174129353237,0.0007442880221555502,0,1,0,0,1,0,0,0,0,1,0
212,0,0,0,1,0.8472222222222222,1,0,0,0,0,0,0,0,0,0.01492537313432835,0.12755596584352646,0,0,0,1,0,0,1,0,0,0,1
213,1,0,1,1,0.40277777777777773,1,0,0,0,0,0,0,0,0,0.017412935323383064,0.06014885760443112,0,0,0,1,0,1,0,0,0,1,0
214,0,1,1,0,0.3194444444444444,1,1,0,0,0,0,0,1,0,0.6820895522388061,0.2258308331410109,0,0,1,0,1,0,0,0,0,1,0
215,1,0,1,0,0.7916666666666666,0,0,1,1,1,0,1,1,1,0.4029850746268657,0.39448996076621284,0,1,0,0,1,0,0,1,0,0,0
216,0,0,1,1,1.0,0,0,1,1,1,1,0,0,0,0.2686567164179105,0.36014308792984084,0,1,0,0,0,0,1,0,1,0,0
217,0,0,1,0,0.9166666666666666,0,0,1,1,1,1,1,0,1,0.3815920398009951,0.435079621509347,0,1,0,0,0,0,1,1,0,0,0
218,0,0,1,1,0.9027777777777777,1,1,0,1,1,1,1,1,1,0.656218905472637,0.6122432494807294,0,1,0,0,0,0,1,1,0,0,0
219,1,0,0,0,0.1111111111111111,1,0,0,0,0,0,1,0,1,0.6144278606965174,0.06990537733671823,0,0,1,0,1,0,0,1,0,0,0
220,1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.5164179104477613,0.028796445880452354,1,0,1,0,1,0,0,0,0,1,0
221,1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.06467661691542288,0.20979690745441965,0,0,0,1,0,0,1,1,0,0,0
222,0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.019402985074626847,0.00016155088852988673,0,0,0,1,0,1,0,0,0,1,0
223,0,0,1,0,0.05555555555555555,1,0,0,0,0,1,0,0,0,0.3164179104477612,0.01852642510962382,1,1,0,0,1,0,0,0,0,0,1
224,1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0.010945273631840809,0.023142164781906303,0,0,0,1,0,1,0,1,0,0,0
225,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,1,1,1,0.32189054726368166,0.14654396492037852,0,1,0,0,0,1,0,0,0,0,1
226,1,0,1,1,0.4305555555555555,1,0,1,0,1,1,1,1,1,0.6258706467661693,0.2915935841218556,0,1,0,0,0,1,0,0,0,0,1
227,1,0,1,0,0.013888888888888888,1,0,0,0,0,0,1,0,0,0.3676616915422886,0.004200323101777061,1,1,0,0,1,0,0,0,0,0,1
228,0,0,0,0,0.41666666666666663,1,1,0,0,0,1,0,1,1,0.7129353233830847,0.3120643895684284,0,0,1,0,1,0,0,0,1,0,0
229,1,0,1,1,0.6527777777777778,1,1,1,1,0,1,1,1,1,0.6671641791044777,0.4717805215785831,0,1,0,0,0,0,1,0,1,0,0
230,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,0.893034825870647,0.6625721209323795,0,0,1,0,0,0,1,0,1,0,0
231,0,0,0,0,0.6944444444444444,1,0,1,1,0,1,0,1,1,0.7487562189054727,0.5456612047080546,0,0,1,0,1,0,0,0,1,0,0
232,0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,1,0.6601990049751244,0.0075928917609046865,1,0,1,0,1,0,0,0,0,0,1
233,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.019900497512437807,0.17864066466651285,0,0,0,1,0,0,1,0,1,0,0
234,1,0,0,0,0.40277777777777773,1,1,0,0,0,0,0,0,0,0.06865671641791045,0.07883683360258484,0,0,0,1,1,0,0,0,0,1,0
235,0,0,0,0,0.027777777777777776,1,1,0,1,0,0,0,0,1,0.3597014925373135,0.010996999769213018,1,1,0,0,1,0,0,0,0,0,1
236,1,0,0,0,0.1388888888888889,0,0,0,0,0,1,0,0,1,0.11293532338308462,0.03233902607892916,0,1,0,0,0,0,1,0,0,0,1
237,0,0,1,0,0.25,1,1,0,0,0,0,0,0,1,0.5462686567164181,0.14852873297946,0,0,1,0,1,0,0,0,0,1,0
238,1,1,0,0,0.15277777777777776,1,0,0,1,0,0,1,1,1,0.7636815920398012,0.12710593122547892,1,0,1,0,1,0,0,0,0,1,0
239,0,0,0,0,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.01492537313432835,0.030642741749365345,0,0,0,1,0,0,1,0,0,0,1
240,1,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.6800995024875622,0.7306369720747751,0,1,0,0,0,0,1,1,0,0,0
241,0,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9049751243781098,0.9069351488576047,0,0,1,0,0,0,1,1,0,0,0
242,1,0,1,1,0.5694444444444444,1,0,1,0,0,1,1,1,1,0.5616915422885573,0.3656646665128087,0,1,0,0,0,1,0,0,1,0,0
243,1,1,1,0,0.9027777777777777,1,0,1,1,1,0,0,1,0,0.7577114427860699,0.7047484421878607,0,0,1,0,1,0,0,0,0,1,0
244,1,1,0,0,0.18055555555555555,1,0,0,1,1,0,0,0,1,0.36368159203980105,0.08221786291253175,0,1,0,0,1,0,0,0,0,1,0
245,0,1,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0.5681592039800996,0.02937918301407801,0,0,1,0,1,0,0,0,0,1,0
246,0,0,0,0,0.5694444444444444,1,1,0,0,1,0,0,1,0,0.4651741293532339,0.2899838449111471,0,1,0,0,0,1,0,0,0,0,1
247,0,1,0,0,0.20833333333333331,1,0,0,1,0,0,0,0,1,0.5587064676616917,0.12179783060235405,1,0,1,0,1,0,0,0,0,1,0
248,0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.30149253731343284,0.0034329563812600973,1,1,0,0,1,0,0,0,0,0,1
249,0,0,0,0,0.5833333333333333,1,1,1,1,1,0,0,1,1,0.8034825870646768,0.49384375721209334,0,0,1,0,0,1,0,0,0,1,0
250,1,0,1,0,0.7083333333333333,1,0,1,1,1,0,1,0,1,0.7487562189054727,0.530896607431341,0,0,1,0,0,1,0,0,0,1,0
251,1,0,1,1,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5189054726368161,0.014810754673436424,1,0,1,0,1,0,0,0,0,1,0
252,0,1,1,0,0.013888888888888888,0,0,0,1,0,0,1,0,0,0.21840796019900505,0.002469420724671129,1,1,0,0,1,0,0,0,0,1,0
253,0,0,0,1,0.4444444444444444,1,1,0,1,1,1,1,1,0,0.6512437810945275,0.30169628432956386,0,1,0,0,0,1,0,0,1,0,0
254,0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.020107315947380574,0,0,0,1,1,0,0,0,0,0,1
255,1,0,1,1,0.9305555555555555,0,0,0,1,1,1,1,1,1,0.41094527363184086,0.47139395338102935,0,1,0,0,0,0,1,0,0,1,0
256,1,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,0,0.9636815920398011,0.8065255019616896,0,0,1,0,0,0,1,0,1,0,0
257,0,0,0,0,0.6944444444444444,1,1,1,1,1,1,1,1,0,0.956218905472637,0.6660858527579047,0,0,1,0,0,1,0,0,1,0,0
258,1,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.2621890547263682,0.0071255481190860845,1,1,0,0,1,0,0,0,1,0,0
259,1,1,1,0,0.40277777777777773,0,0,1,0,1,0,0,1,1,0.2661691542288558,0.13960881606277412,0,1,0,0,1,0,0,0,0,1,0
260,0,1,0,0,0.041666666666666664,0,0,0,0,1,0,0,1,1,0.22786069651741298,0.013085621970920842,1,1,0,0,1,0,0,0,0,1,0
261,0,1,0,0,0.18055555555555555,1,1,0,1,1,0,1,1,1,0.8820895522388063,0.15526194322640205,1,0,1,0,1,0,0,0,0,1,0
262,0,1,1,0,0.7916666666666666,1,1,0,1,0,0,0,1,1,0.7124378109452737,0.5661839372259406,0,0,1,0,1,0,0,0,0,1,0
263,1,0,0,0,0.4305555555555555,0,0,1,1,0,1,0,1,1,0.31442786069651746,0.17324024924994233,0,1,0,0,0,0,1,1,0,0,0
264,1,0,1,0,0.625,1,1,1,1,1,1,1,1,0,0.9457711442786071,0.5785195015001156,0,0,1,0,0,1,0,0,0,0,1
265,1,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,0,0.6950248756218905,0.6355815831987077,0,1,0,0,0,0,1,0,0,0,1
266,0,0,0,0,0.6944444444444444,1,1,0,0,0,0,0,0,0,0.0661691542288557,0.13575467343641823,0,0,0,1,0,0,1,1,0,0,0
267,1,1,0,0,0.2638888888888889,1,0,1,1,0,1,1,1,1,0.8631840796019902,0.22945418878375268,0,0,1,0,1,0,0,0,0,0,1
268,0,0,0,0,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.010945273631840809,0.12471728594507273,1,0,0,1,0,0,1,0,0,0,1
269,1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,1,0.059701492537313425,0.19780175398107555,0,0,0,1,0,0,1,0,1,0,0
270,1,1,0,0,0.2222222222222222,1,0,0,0,0,1,1,1,1,0.7582089552238809,0.1722132471728595,1,0,1,0,1,0,0,0,0,1,0
271,0,0,1,0,0.7916666666666666,1,0,1,1,0,1,0,0,1,0.4129353233830847,0.3959554581121626,0,1,0,0,0,0,1,0,0,1,0
272,0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06517412935323384,0.0006923609508423723,1,1,0,0,1,0,0,1,0,0,0
273,0,1,1,0,0.2777777777777778,1,1,0,1,0,1,1,1,0,0.8835820895522389,0.2484710362335565,0,0,1,0,1,0,0,0,0,1,0
274,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5208955223880597,0.005977382875605818,1,0,1,0,1,0,0,0,0,0,1
275,0,0,1,0,0.06944444444444445,1,1,0,1,0,1,0,0,1,0.6681592039800996,0.04411493191783985,1,0,1,0,1,0,0,0,0,1,0
276,1,0,1,0,0.7222222222222222,1,1,0,1,1,0,1,1,1,0.8636815920398012,0.6469016847449806,1,0,1,0,1,0,0,0,0,1,0
277,0,1,1,0,0.29166666666666663,1,0,1,1,0,0,0,1,1,0.46467661691542306,0.15243480267712906,0,1,0,0,1,0,0,1,0,0,0
278,0,0,0,0,0.19444444444444442,0,0,0,0,1,1,1,1,1,0.3656716417910448,0.08690860835448883,0,1,0,0,1,0,0,0,0,1,0
279,1,0,0,0,0.06944444444444445,1,0,0,1,0,0,0,0,0,0.3213930348258706,0.026073159473805684,0,1,0,0,1,0,0,1,0,0,0
280,1,0,0,0,0.08333333333333333,1,0,1,1,0,0,0,0,0,0.3671641791044777,0.035091160858527586,0,1,0,0,1,0,0,0,0,0,1
281,1,0,0,0,0.1388888888888889,1,0,0,1,0,0,0,0,0,0.32786069651741295,0.05532540964689593,0,1,0,0,1,0,0,0,0,1,0
282,1,0,0,1,0.013888888888888888,1,1,0,0,0,0,0,0,0,0.07114427860696516,0.0007615970459266097,0,0,0,1,1,0,0,0,0,0,1
283,1,0,0,0,0.9444444444444444,1,1,1,0,0,0,0,0,0,0.3601990049751244,0.42337295176552053,0,1,0,0,1,0,0,0,0,0,1
284,0,0,1,1,0.25,1,0,0,0,1,0,1,1,0,0.765174129353234,0.20322524809600745,1,0,1,0,1,0,0,0,0,0,1
285,1,0,0,0,0.3055555555555555,1,1,0,0,0,0,0,0,1,0.5746268656716419,0.20364643434110322,0,0,1,0,0,1,0,0,1,0,0
286,1,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,1,0.2597014925373135,0.10481767828294487,0,1,0,0,1,0,0,0,0,1,0
287,0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5149253731343284,0.00590814678052158,1,0,1,0,1,0,0,0,0,1,0
288,0,1,0,0,0.1111111111111111,1,0,0,1,0,0,0,0,1,0.5597014925373135,0.06782252480960076,1,0,1,0,1,0,0,0,0,1,0
289,0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.26467661691542294,0.04807292868682208,1,1,0,0,1,0,0,0,1,0,0
290,0,1,0,0,0.3333333333333333,1,1,0,0,0,0,0,0,1,0.5756218905472638,0.19546503577198254,1,0,1,0,1,0,0,0,0,1,0
291,0,0,0,0,0.4861111111111111,1,0,1,1,1,0,0,0,0,0.42736318407960217,0.23106392799446118,0,1,0,0,0,1,0,0,0,0,1
292,0,0,1,1,0.3194444444444444,1,0,0,1,1,1,0,0,0,0.6820895522388061,0.2217862912531734,0,0,1,0,0,1,0,0,0,0,1
293,1,1,0,0,0.08333333333333333,1,0,0,0,0,0,1,1,1,0.7074626865671642,0.06335102700207709,0,0,1,0,1,0,0,0,0,1,0
294,1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.01442786069651739,0.023257558273713366,0,0,0,1,1,0,0,0,0,0,1
295,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.019900497512437807,0.00016732056312024002,0,0,0,1,1,0,0,0,0,0,1
296,1,0,1,1,0.986111111111111,1,0,0,0,1,0,0,0,0,0.5751243781094528,0.62516155088853,0,0,1,0,0,0,1,0,0,1,0
297,0,1,1,0,0.4861111111111111,1,1,0,0,1,0,1,1,1,0.8213930348258708,0.3944957304408032,0,0,1,0,1,0,0,0,0,1,0
298,0,0,1,1,0.5555555555555556,1,1,0,0,1,0,1,1,1,0.5601990049751244,0.34582852527117475,0,1,0,0,1,0,0,0,0,1,0
299,1,0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.5507462686567165,0.0063235633510270025,1,0,1,0,1,0,0,0,0,0,1
300,0,0,0,0,0.3194444444444444,1,0,0,0,0,0,1,1,1,0.4641791044776121,0.1720516962843296,0,1,0,0,0,1,0,1,0,0,0
301,1,1,0,0,0.05555555555555555,1,1,0,0,0,0,1,1,1,0.7681592039800997,0.043537964458804534,1,0,1,0,1,0,0,0,0,1,0
302,0,0,0,0,0.05555555555555555,1,0,0,0,1,1,0,1,1,0.7179104477611942,0.038985691207015935,0,0,1,0,1,0,0,0,0,1,0
303,1,0,1,1,0.9444444444444444,0,0,0,1,1,1,1,1,0,0.41840796019900506,0.47198246018924545,0,1,0,0,0,0,1,0,1,0,0
304,0,0,0,1,0.5277777777777778,1,1,0,1,0,0,0,0,1,0.6328358208955224,0.3603623355642742,0,0,1,0,1,0,0,0,0,0,1
305,0,0,1,1,0.7222222222222222,1,1,0,0,0,0,0,0,0,0.06517412935323384,0.13966074313408727,0,0,0,1,0,0,1,0,0,0,1
306,0,1,1,0,0.4444444444444444,1,1,0,0,0,0,0,0,1,0.5636815920398012,0.2636222017078237,1,0,1,0,1,0,0,0,0,1,0
307,0,0,1,1,0.40277777777777773,1,0,0,0,1,1,1,1,0,0.5701492537313434,0.23489499192245566,0,1,0,0,0,0,1,0,0,0,1
308,0,1,1,1,0.5277777777777778,1,1,0,1,0,0,1,1,0,0.8248756218905474,0.42961573967228256,0,0,1,0,1,0,0,0,0,1,0
309,0,0,0,1,0.6666666666666666,1,1,1,0,1,0,1,1,1,0.6019900497512438,0.42276136625894306,0,1,0,0,0,1,0,0,1,0,0
310,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.00995024875621889,5.192707131317782e-05,0,0,0,1,1,0,0,1,0,0,0
311,1,0,0,0,0.3055555555555555,1,0,1,0,0,1,0,1,1,0.7044776119402986,0.21549157627509816,0,0,1,0,1,0,0,0,0,1,0
312,1,0,0,0,0.5972222222222222,1,1,1,1,1,1,1,1,0,0.9631840796019903,0.562693284098777,0,0,1,0,0,0,1,0,1,0,0
313,1,1,1,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5084577114427861,0.037249019155319654,0,0,1,0,1,0,0,0,0,1,0
314,0,0,0,0,0.06944444444444445,1,0,0,0,0,0,1,0,1,0.6203980099502487,0.04578236787445189,1,0,1,0,1,0,0,0,0,1,0
315,0,0,1,1,0.7083333333333333,1,1,1,1,0,1,1,1,0,0.9134328358208957,0.6540041541657051,0,0,1,0,0,1,0,0,1,0,0
316,0,0,0,0,0.986111111111111,1,0,0,0,0,0,0,0,1,0.016417910447761173,0.1542003231017771,0,0,0,1,0,0,1,0,1,0,0
317,1,0,1,1,0.5277777777777778,1,0,1,1,0,1,1,1,0,0.6174129353233831,0.35077890606969775,1,1,0,0,0,1,0,0,1,0,0
318,0,1,1,0,0.3333333333333333,1,0,0,0,1,0,1,1,1,0.7452736318407962,0.25527925225017317,1,0,1,0,1,0,0,0,0,1,0
319,0,0,1,0,0.4861111111111111,1,1,0,0,0,1,1,0,1,0.7288557213930349,0.37128432956381263,0,0,1,0,1,0,0,0,1,0,0
320,1,1,0,0,0.75,1,1,1,1,0,1,1,1,0,0.6388059701492539,0.4998038310639281,1,1,0,0,0,1,0,1,0,0,0
321,1,0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.41542288557213936,0.48986845141934005,0,1,0,0,0,0,1,0,0,1,0
322,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.26417910447761195,0.003000230786983615,0,1,0,0,1,0,0,0,0,1,0
323,1,0,1,1,0.125,1,0,1,0,0,0,0,0,0,0.3019900497512438,0.046561273944149564,0,1,0,0,0,1,0,0,0,0,1
324,0,0,0,0,0.9583333333333333,0,0,1,1,0,1,1,1,1,0.4159203980099503,0.47979459958458354,0,1,0,0,0,0,1,1,0,0,0
325,1,0,1,0,0.7222222222222222,1,1,0,1,0,1,1,1,1,0.8402985074626869,0.590733902607893,0,0,1,0,1,0,0,0,1,0,0
326,1,1,1,0,0.15277777777777776,1,0,0,0,0,1,1,0,1,0.6432835820895524,0.09938264481883224,0,0,1,0,1,0,0,0,0,1,0
327,1,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.518407960199005,0.01387606738979922,1,0,1,0,1,0,0,0,0,1,0
328,1,1,1,1,0.38888888888888884,0,0,0,0,0,0,1,0,1,0.1756218905472637,0.11018347565197326,0,1,0,0,1,0,0,0,0,1,0
329,1,1,0,0,0.2361111111111111,1,1,0,0,1,0,0,0,1,0.6407960199004976,0.16746480498499888,0,0,1,0,1,0,0,0,1,0,0
330,1,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.0831467805215786,0,0,0,1,0,0,1,0,0,0,1
331,1,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.009452736318407958,0.01651857835218094,0,0,0,1,0,1,0,0,0,0,1
332,0,0,0,0,0.6388888888888888,1,1,0,1,1,0,1,0,1,0.7626865671641794,0.5082102469420725,0,0,1,0,0,1,0,0,1,0,0
333,1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,0,1,0.5532338308457712,0.056825525040387743,1,0,1,0,1,0,0,0,0,1,0
334,1,0,0,0,0.027777777777777776,1,1,0,0,1,0,0,0,0,0.6203980099502487,0.01580890837756751,1,0,1,0,1,0,0,0,0,0,1
335,0,0,1,1,0.9444444444444444,1,1,0,1,1,1,0,1,1,0.5726368159203981,0.6087179783060236,1,1,0,0,0,1,0,1,0,0,0
336,1,0,0,0,0.5972222222222222,1,1,0,1,1,0,1,1,1,0.8592039800995027,0.5470863143318718,1,0,1,0,0,0,1,0,0,1,0
337,1,0,0,0,0.9444444444444444,1,1,1,1,1,1,1,1,1,0.6955223880597017,0.7073217170551582,0,1,0,0,0,0,1,0,0,1,0
338,1,0,0,0,0.5,1,0,0,1,0,0,1,1,1,0.7616915422885574,0.40928340641587824,0,0,1,0,1,0,0,0,1,0,0
339,0,0,1,0,0.875,1,1,0,1,1,0,1,1,1,0.8472636815920401,0.7597738287560584,1,0,1,0,1,0,0,0,0,1,0
340,1,1,0,0,0.4444444444444444,1,0,0,1,0,1,0,0,0,0.36218905472636814,0.2090122317101316,0,1,0,0,1,0,0,1,0,0,0
341,1,0,1,0,0.986111111111111,1,1,1,1,1,1,1,1,0,0.6716417910447762,0.7160166166628203,0,1,0,0,0,0,1,0,1,0,0
342,1,0,1,1,0.9166666666666666,1,1,1,1,1,0,0,0,1,0.4895522388059703,0.5180994691899378,0,1,0,0,1,0,0,1,0,0,0
343,0,0,0,0,0.875,1,0,0,0,0,0,0,0,0,0.022388059701492522,0.1510904684975768,0,0,0,1,0,1,0,0,0,0,1
344,1,0,0,1,0.5694444444444444,1,0,0,0,0,0,0,0,1,0.019900497512437807,0.09764597276713596,0,0,0,1,0,1,0,0,1,0,0
345,1,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5358208955223881,0.006150473113316409,0,0,1,0,1,0,0,0,0,1,0
346,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,1,1,1,0.7179104477611942,0.017239787675975077,1,0,1,0,1,0,0,0,0,1,0
347,1,0,1,0,0.9722222222222222,1,0,0,0,0,0,0,0,0,0.011940298507462675,0.14824601892453268,0,0,0,1,0,0,1,1,0,0,0
348,1,0,0,0,0.3194444444444444,0,0,0,0,0,0,1,1,1,0.26567164179104485,0.11286060466189711,0,1,0,0,1,0,0,0,0,1,0
349,1,1,1,0,0.8888888888888888,1,0,1,1,1,0,0,1,0,0.783582089552239,0.7399146088160629,0,0,1,0,0,1,0,1,0,0,0
350,0,0,1,1,0.5138888888888888,1,1,1,0,1,1,0,0,1,0.4432835820895523,0.26078352180937,0,1,0,0,0,0,1,0,1,0,0
351,0,0,0,1,0.2361111111111111,1,0,0,0,0,0,0,0,0,0.2621890547263682,0.07645972767135935,0,1,0,0,0,1,0,0,0,0,1
352,1,1,0,0,0.09722222222222221,1,0,0,0,0,0,1,1,1,0.7054726368159205,0.06410685437341336,0,0,1,0,1,0,0,0,0,1,0
353,0,0,1,1,0.05555555555555555,1,1,0,1,1,0,0,0,1,0.6621890547263682,0.04074544195707363,1,0,1,0,1,0,0,1,0,0,0
354,1,1,0,0,0.29166666666666663,0,0,1,0,0,0,1,0,1,0.23532338308457712,0.09477267482114013,1,1,0,0,1,0,0,0,0,1,0
355,1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,1,1,0.6169154228855722,0.09545349642280179,1,0,1,0,1,0,0,1,0,0,0
356,1,1,0,0,0.2222222222222222,1,1,1,0,0,0,0,0,1,0.3567164179104478,0.10041541657050546,0,1,0,0,1,0,0,0,0,1,0
